,loss,c1,c2,E1,E2,eta
0,0.012055241103571921,10.09999942779541,10.099997520446777,0.9000001549720764,-0.9000002145767212,0.800000011920929
1,0.011090092154681689,10.146930694580078,10.179096221923828,0.7998827695846558,-0.8000551462173462,0.800000011920929
2,0.009945170302187514,10.167609214782715,10.24478530883789,0.7018044590950012,-0.7001584768295288,0.800000011920929
3,0.008489373121652159,10.171175003051758,10.300103187561035,0.6029131412506104,-0.6068456172943115,0.800000011920929
4,0.007718850187858089,10.162301063537598,10.346061706542969,0.5078125,-0.5253801345825195,0.8039951324462891
5,0.007075648206171596,10.134876251220703,10.372817993164062,0.4232150614261627,-0.4499330520629883,0.8284008502960205
6,0.0062649449075652,10.089285850524902,10.382561683654785,0.3552135229110718,-0.3807660639286041,0.8736782670021057
7,0.004284619207624891,10.047767639160156,10.38517951965332,0.2818925380706787,-0.3126015365123749,0.9156402945518494
8,0.0031873492609783556,9.998970031738281,10.375018119812012,0.21136802434921265,-0.2530713379383087,0.9624941349029541
9,0.002137278672377203,9.944134712219238,10.352666854858398,0.1596546471118927,-0.21787771582603455,1.0
10,0.0020610339748571797,9.879446029663086,10.317601203918457,0.15215300023555756,-0.22701288759708405,1.0
11,0.00204076299999486,9.806357383728027,10.27225112915039,0.17156173288822174,-0.26007115840911865,1.0
12,0.0015654373743186748,9.726162910461426,10.218181610107422,0.20297175645828247,-0.29770416021347046,1.0
13,0.00134354894714891,9.64089298248291,10.158194541931152,0.23551642894744873,-0.32456544041633606,1.0
14,0.0013403265287595966,9.551779747009277,10.093842506408691,0.26406991481781006,-0.33558955788612366,1.0
15,0.0013850978698281436,9.460233688354492,10.027118682861328,0.28353461623191833,-0.3276260793209076,1.0
16,0.0013558662088633783,9.36774730682373,9.959802627563477,0.2930050194263458,-0.30500808358192444,1.0
17,0.0012082549545392753,9.27214241027832,9.88759994506836,0.2930782437324524,-0.26629510521888733,1.0
18,0.0008559467206602379,9.174818992614746,9.81035041809082,0.286455363035202,-0.218215674161911,1.0
19,0.000581659494741596,9.078019142150879,9.730952262878418,0.278866708278656,-0.17130047082901,1.0
20,0.0005934559852651892,8.985278129577637,9.652850151062012,0.27787572145462036,-0.14027941226959229,1.0
21,0.000696787348800679,8.892266273498535,9.57580280303955,0.2882702946662903,-0.13032127916812897,1.0
22,0.0006543576742907844,8.799909591674805,9.5001859664917,0.30783990025520325,-0.1384437382221222,1.0
23,0.00046961237246495656,8.708455085754395,9.426050186157227,0.32986199855804443,-0.15588265657424927,1.0
24,0.00037396267119652916,8.61871337890625,9.354007720947266,0.34672945737838745,-0.17339268326759338,1.0
25,0.00037909640587629665,8.530594825744629,9.284284591674805,0.35579487681388855,-0.18810191750526428,1.0
26,0.0004095926864876642,8.44575023651123,9.217629432678223,0.35468870401382446,-0.19689491391181946,1.0
27,0.0004046950661303379,8.36583423614502,9.155884742736816,0.3434910476207733,-0.19911795854568481,1.0
28,0.00033196831214471055,8.29065990447998,9.097857475280762,0.32434654235839844,-0.19649171829223633,1.0
29,0.00023321132166975907,8.220965385437012,9.043259620666504,0.3010934889316559,-0.19262218475341797,1.0
30,0.00017786683224099378,8.157923698425293,8.993070602416992,0.2774321138858795,-0.19082966446876526,1.0
31,0.00018392272849844136,8.10256290435791,8.948323249816895,0.25809532403945923,-0.195725679397583,1.0
32,0.00022017913459072998,8.053409576416016,8.907328605651855,0.24586068093776703,-0.2090299278497696,1.0
33,0.00021658123643941284,8.01044750213623,8.87031364440918,0.240848109126091,-0.2291143834590912,1.0
34,0.000186534251540195,7.973197937011719,8.837323188781738,0.2399982064962387,-0.25073057413101196,1.0
35,0.0001749487380535725,7.942688465118408,8.810208320617676,0.24162399768829346,-0.27075543999671936,1.0
36,0.00018835479173996776,7.918382167816162,8.788274765014648,0.2439328134059906,-0.2861972153186798,0.9968481063842773
37,0.00019418236590904627,7.8977580070495605,8.76958179473877,0.2443264275789261,-0.2932451665401459,0.9897136688232422
