,loss,c1,c2,E1,E2,eta
0,0.001945478333225986,10.099159240722656,10.099995613098145,0.9000003337860107,-0.9000003933906555,0.8000003695487976
1,0.0028194800210790006,10.175405502319336,10.197408676147461,0.8014020919799805,-0.85210120677948,0.8168796300888062
2,0.002492485979522425,10.250617980957031,10.291472434997559,0.7019776701927185,-0.818375825881958,0.8804309368133545
3,0.0007599398054633298,10.32833480834961,10.387978553771973,0.6246905326843262,-0.8102015852928162,0.9036589860916138
4,0.0008732772210154876,10.369619369506836,10.484463691711426,0.5993679165840149,-0.8071343898773193,0.9279467463493347
5,0.0013166523671285558,10.427825927734375,10.582295417785645,0.6057734489440918,-0.8333566188812256,0.8860684633255005
6,0.0008656387460934587,10.499570846557617,10.681608200073242,0.6337303519248962,-0.8749139308929443,0.8312963843345642
7,0.0021955843397883923,10.558160781860352,10.776284217834473,0.6653594374656677,-0.8954901695251465,0.800000011920929
8,0.0028146705754264287,10.538147926330566,10.849549293518066,0.6915565729141235,-0.8906348347663879,0.8229703903198242
9,0.00221563798540426,10.518844604492188,10.92126750946045,0.7133689522743225,-0.8751741051673889,0.8478323221206665
10,0.002076359548802315,10.500218391418457,10.99036979675293,0.7288377285003662,-0.8495091199874878,0.8723196387290955
11,0.0007719823762569071,10.459235191345215,11.041940689086914,0.7341591715812683,-0.8031041026115417,0.9171765446662903
12,0.0006412325807485065,10.42878246307373,11.101191520690918,0.738150417804718,-0.7666350603103638,0.9490180015563965
13,0.001792823785943034,10.419416427612305,11.171060562133789,0.7315289378166199,-0.7427554726600647,0.9540135860443115
14,0.002064572249694269,10.435317039489746,11.250441551208496,0.7181273698806763,-0.7411568760871887,0.9305493831634521
15,0.0011409662152973624,10.459938049316406,11.333605766296387,0.6993046402931213,-0.7564390897750854,0.8985261917114258
16,0.0006042310616303901,10.480912208557129,11.415750503540039,0.6870056986808777,-0.7715802192687988,0.8713603615760803
17,0.0006598286933522621,10.48486328125,11.488390922546387,0.6796712875366211,-0.7787454724311829,0.8579053282737732
18,0.0013788167369250574,10.470732688903809,11.530967712402344,0.665798544883728,-0.7592690587043762,0.8791842460632324
19,0.000547485025403639,10.454519271850586,11.574315071105957,0.6627647876739502,-0.7477553486824036,0.900791585445404
20,0.000618058718222334,10.439056396484375,11.620559692382812,0.6717396378517151,-0.7405187487602234,0.9211695790290833
21,0.0007769551174640445,10.43371868133545,11.67413330078125,0.6879245638847351,-0.7478029131889343,0.9308895468711853
22,0.001018145394097383,10.437273979187012,11.732942581176758,0.7025784850120544,-0.7665321230888367,0.9313700795173645
23,0.0009780335899077833,10.454219818115234,11.800890922546387,0.7190534472465515,-0.7993508577346802,0.9184509515762329
24,0.0005332472725874662,10.47204303741455,11.869155883789062,0.736399233341217,-0.8317115306854248,0.9041262865066528
25,0.000510485111863151,10.489118576049805,11.938511848449707,0.7489640712738037,-0.8621792197227478,0.8905831575393677
26,0.0004413648788254929,10.50127124786377,12.005191802978516,0.7524721622467041,-0.8845686912536621,0.8803252577781677
27,0.0007120249263388226,10.494176864624023,12.060911178588867,0.7467336058616638,-0.8844048976898193,0.8823374509811401
28,0.0006322996612710203,10.471881866455078,12.106842041015625,0.7326745390892029,-0.8665742874145508,0.8946377038955688
29,0.0003916651148911866,10.451292991638184,12.154279708862305,0.7156919240951538,-0.8479189276695251,0.9069026708602905
30,0.0004676447233181721,10.433012008666992,12.20437240600586,0.7012313604354858,-0.830354630947113,0.917553722858429
31,0.0004813451395797937,10.417892456054688,12.257923126220703,0.6934273838996887,-0.8158546090126038,0.925312876701355
32,0.0005755875925924176,10.410320281982422,12.315963745117188,0.6943835616111755,-0.8079754710197449,0.9253166317939758
33,0.0005734699001573608,10.409977912902832,12.37867259979248,0.7028307318687439,-0.8068071007728577,0.917952835559845
34,0.00046820737182929305,10.412054061889648,12.443955421447754,0.7159269452095032,-0.8097617626190186,0.9085432887077332
35,0.0004178986846553123,10.414029121398926,12.510320663452148,0.7297238707542419,-0.813312828540802,0.899867832660675
36,0.00039209422340335154,10.42424488067627,12.579992294311523,0.7402556538581848,-0.8229151964187622,0.88899827003479
37,0.00036591229367912136,10.42988109588623,12.64599609375,0.7439743280410767,-0.8288025259971619,0.8821262121200562
38,0.0004893235045334012,10.422701835632324,12.703104019165039,0.7397778630256653,-0.8237683176994324,0.8847886323928833
39,0.0004186338334281445,10.406777381896973,12.75411605834961,0.7298181653022766,-0.811927855014801,0.8944887518882751
40,0.0003201798549773939,10.394731521606445,12.807820320129395,0.7175304293632507,-0.803311288356781,0.9033291339874268
41,0.00037256007292646546,10.393043518066406,12.867383003234863,0.7070472836494446,-0.79973965883255,0.9084162712097168
42,0.0003647944174899519,10.391514778137207,12.928619384765625,0.7012017369270325,-0.7970901131629944,0.9129510521888733
43,0.0003669126065457746,10.390874862670898,12.991717338562012,0.7015002965927124,-0.7966886162757874,0.9161462783813477
44,0.0003690650428220698,10.392194747924805,13.057181358337402,0.7077239155769348,-0.7998971343040466,0.9167767763137817
45,0.0003554779276082104,10.395292282104492,13.124598503112793,0.7178856730461121,-0.8056934475898743,0.9150563478469849
46,0.0003325591700586628,10.398824691772461,13.192785263061523,0.7289721369743347,-0.8111321330070496,0.9125480055809021
47,0.0003196320225013908,10.402172088623047,13.260893821716309,0.738516628742218,-0.8150372505187988,0.9100129008293152
48,0.00031610023535002434,10.404786109924316,13.328449249267578,0.7439531087875366,-0.8159023523330688,0.9080886840820312
49,0.0002999243364311035,10.415704727172852,13.398802757263184,0.7440827488899231,-0.8186485171318054,0.9036071300506592
50,0.0002596885830872921,10.432220458984375,13.471051216125488,0.7381864786148071,-0.8247144222259521,0.8965187072753906
51,0.00025131391284354264,10.443449020385742,13.539233207702637,0.7271943092346191,-0.8255006670951843,0.8939053416252136
52,0.0002792164935124716,10.445362091064453,13.60136890411377,0.7139359712600708,-0.8183951377868652,0.8983800411224365
53,0.0002206943120412908,10.44445514678955,13.660799980163574,0.7026756405830383,-0.8095309734344482,0.9052230715751648
54,0.0002178862765391792,10.447530746459961,13.721980094909668,0.697119414806366,-0.802522599697113,0.9100848436355591
55,0.00023970336712662895,10.457221031188965,13.785357475280762,0.6988891363143921,-0.7996304035186768,0.9119936227798462
56,0.00023834085443103834,10.473800659179688,13.85099983215332,0.7071634531021118,-0.8014073967933655,0.9106943011283875
57,0.0002087190587251514,10.494354248046875,13.917559623718262,0.7191079258918762,-0.8051406741142273,0.9076154828071594
58,0.00017741825719104078,10.515416145324707,13.984051704406738,0.7309338450431824,-0.8081992864608765,0.9041199684143066
59,0.0001779542306796245,10.532856941223145,14.04767894744873,0.739224910736084,-0.8094706535339355,0.9026350378990173
60,0.00019181481686375904,10.54381275177002,14.107060432434082,0.74190354347229,-0.806236743927002,0.9050834774971008
61,0.00017582948817425022,10.550955772399902,14.163654327392578,0.7391883730888367,-0.8007345795631409,0.9096226692199707
62,0.00015291517975749922,10.557727813720703,14.219911575317383,0.7330141663551331,-0.7934679388999939,0.9141720533370972
63,0.00015428256210845565,10.567081451416016,14.276594161987305,0.7260976433753967,-0.7872578501701355,0.9173981547355652
64,0.0001579636430016317,10.581005096435547,14.334541320800781,0.7209197878837585,-0.7847495675086975,0.9181910753250122
65,0.00015367049206726572,10.598947525024414,14.3934907913208,0.7188835740089417,-0.7860228419303894,0.9167471528053284
66,0.00013935460565919048,10.618294715881348,14.452282905578613,0.7200509905815125,-0.7888900637626648,0.9143322706222534
67,0.00012420225807212407,10.637018203735352,14.510743141174316,0.7234517335891724,-0.7923117876052856,0.9113653302192688
68,0.00012703088270872866,10.650052070617676,14.566184043884277,0.7274990677833557,-0.7908759713172913,0.9112038612365723
69,0.00012774823024692264,10.656810760498047,14.618284225463867,0.7310736775398254,-0.7839910984039307,0.9142875075340271
70,0.00011076188192609496,10.661389350891113,14.669108390808105,0.7338882684707642,-0.7761438488960266,0.9179473519325256
71,0.00011143960312403227,10.66818618774414,14.721004486083984,0.7359930872917175,-0.772253692150116,0.9194047451019287
72,0.00010922432742582861,10.675914764404297,14.772358894348145,0.7372309565544128,-0.7700803279876709,0.9202744960784912
73,0.00010636395698976423,10.684718132019043,14.823280334472656,0.7375952005386353,-0.7698951959609985,0.9204778075218201
74,0.00010246824113084295,10.69403076171875,14.873547554016113,0.737094521522522,-0.7711018919944763,0.9202726483345032
75,9.866414415806685e-05,10.70290470123291,14.922785758972168,0.7358667850494385,-0.7726597785949707,0.9200990200042725
76,9.325512934050384e-05,10.712276458740234,14.972369194030762,0.7341486215591431,-0.7763002514839172,0.9186462163925171
77,8.819894282568434e-05,10.719326972961426,15.020831108093262,0.7319433093070984,-0.778518557548523,0.9176963567733765
78,8.892969492381885e-05,10.722288131713867,15.067179679870605,0.7297104001045227,-0.7772931456565857,0.9184155464172363
79,8.52032101722532e-05,10.721957206726074,15.11176586151123,0.7282378077507019,-0.7735611796379089,0.9203307628631592
80,8.006145862897673e-05,10.720766067504883,15.155817031860352,0.7283589243888855,-0.7701354026794434,0.9219408631324768
81,7.97114482064222e-05,10.720573425292969,15.200284004211426,0.7302490472793579,-0.769137978553772,0.922154426574707
